CreationUTC,ExpiresUTC,LastAccessUTC,HostKey,Name,Path,IsSecure,IsHttpOnly,HasExpiration,IsPersistent,Priority,SourcePort,SourceFile
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_66,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_84,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_2,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_87,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_86,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.sportradarserving.com,zuuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.sportradarserving.com,c,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.sportradarserving.com,zuuid_lu,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_10,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_16,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2022-08-09 19:04:05,2020-08-09 19:04:05,a.sportradarserving.com,zuuid_k,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_26,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_36,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:08,2020-08-09 19:04:08,.zemanta.com,zuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-08-09 19:04:06,.lijit.com,_ljtrtb_80,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-08-09 19:04:06,beacon.lynx.cognitivlabs.com,UID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-08-09 19:04:06,beacon.lynx.cognitivlabs.com,ss,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-01-13 11:01:53,2020-10-15 12:01:52,bttrack.com,GLOBALID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2023-02-14 17:04:44,2020-10-15 12:01:51,.adentifi.com,adtheorent[cuid],/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2025-08-08 19:04:06,2020-08-09 19:04:06,.technoratimedia.com,tads_uid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-10-15 12:01:51,sync.srv.stackadapt.com,sa-user-id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-10-15 12:01:51,.srv.stackadapt.com,sa-user-id-v2,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:06,2021-08-09 19:04:06,2020-08-09 19:04:06,.lijit.com,_ljtrtb_71,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:07,2021-08-09 19:04:07,2020-08-09 19:04:07,.lijit.com,_ljtrtb_76,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:07,2021-08-09 19:04:08,2020-08-09 19:04:08,ads.avct.cloud,uuid,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:07,2022-08-09 19:04:07,2020-08-09 19:04:07,.socdm.com,SOC,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2021-08-09 19:04:08,2020-08-09 19:04:08,.lijit.com,ljtrtb,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2021-08-09 19:04:08,2020-08-09 19:04:08,.lijit.com,_ljtrtb_58,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2030-08-07 19:04:08,2020-08-09 19:04:08,.betweendigital.com,dc,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2030-08-07 19:04:08,2020-08-09 19:04:08,.betweendigital.com,tuuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2030-08-07 19:04:08,2020-08-09 19:04:08,.betweendigital.com,ut,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:08,2030-08-07 19:04:08,2020-08-09 19:04:08,.betweendigital.com,ss,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:12,2021-08-09 19:04:12,2020-08-09 19:06:13,.cnn.com,psmExternalIds,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:13,2021-08-09 19:04:13,2020-08-09 19:04:13,.postrelease.com,ver,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:14,2022-08-09 19:04:30,2020-08-09 19:05:31,.cnn.com,s_fid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:14,2021-08-09 19:04:14,2020-08-09 19:06:15,.cnn.com,OptanonAlertBoxClosed,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:16,2021-08-09 19:04:16,2020-08-09 19:06:17,.cnn.com,OptanonControl,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:20,2021-09-08 19:04:20,2020-08-09 19:06:20,edition.cnn.com,_chartbeat2,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:21,2021-08-09 19:04:21,2020-08-09 19:06:21,.cnn.com,OptanonConsent,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:22,2022-03-11 17:03:43,2020-08-09 19:06:23,.cnn.com,__gads,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:23,2021-08-09 19:04:23,2020-08-09 19:04:23,.scanscout.com,UIXX_UPDT,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2020-11-07 18:04:26,2020-08-09 19:04:26,eus.rubiconproject.com,pux,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2022-08-09 19:04:26,2020-08-09 19:04:26,.owneriq.net,si,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2021-09-08 19:04:26,2020-08-09 19:04:26,.adotmob.com,uid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2021-09-08 19:04:26,2020-08-09 19:04:26,.adotmob.com,uuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2021-09-08 19:04:26,2020-08-09 19:04:26,.adotmob.com,partners,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:26,2021-08-09 19:04:27,2020-08-09 19:04:27,.dyntrk.com,dyn_u,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:27,2022-08-09 19:04:27,2020-08-09 19:04:27,.socdm.com,SOSYNC,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:27,2021-08-09 19:04:27,2020-08-09 19:04:27,.rubiconproject.com,audit,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:29,2022-08-09 19:04:29,2020-08-09 19:04:29,.brand-display.com,_knxq_,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:29,2021-08-09 19:04:29,2020-08-09 19:04:29,.casalemedia.com,CMRUM3,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:04,2022-09-08 14:13:04,2020-09-08 14:13:04,.www.linkedin.com,G_ENABLED_IDPS,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:04,2022-09-08 14:13:04,2020-09-08 14:13:04,.linkedin.com,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:05,2021-03-07 13:13:05,2020-09-08 14:13:05,.linkedin.com,AMCV_14215E3D5995C57C0A495C55%40AdobeOrg,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:06,2020-12-07 13:13:06,2020-09-08 14:13:06,.facebook.com,fr,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:06,2022-09-08 14:13:06,2021-02-10 14:54:45,.atdmt.com,ATN,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:08,2021-03-07 13:13:08,2020-09-08 14:13:08,.demdex.net,dextp,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:22,2054-07-25 14:59:10,2021-02-13 21:34:48,.stackoverflow.com,prov,/,No,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:22,2023-02-13 21:34:49,2021-02-13 21:34:49,.stackoverflow.com,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:22,2022-03-11 17:14:13,2021-02-13 21:34:48,.stackoverflow.com,__gads,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:13:23,2021-10-05 14:13:23,2021-02-13 21:34:48,.stackoverflow.com,__qca,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:05,2022-09-08 14:15:17,2020-09-08 14:15:17,.stackoverflow.blog,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:05,2020-09-09 14:15:17,2020-09-08 14:15:17,.stackoverflow.blog,_gid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:05,2020-09-08 14:16:05,2020-09-08 14:15:05,.stackoverflow.blog,_gat,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:06,2020-09-09 14:15:06,2020-09-08 14:15:06,stackoverflow.blog,_gauges_unique_day,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:06,2020-09-08 15:15:06,2020-09-08 14:15:06,stackoverflow.blog,_gauges_unique_hour,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:06,2021-09-08 14:15:17,2020-09-08 14:15:17,stackoverflow.blog,_gauges_unique,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:06,2020-10-09 14:15:06,2020-09-08 14:15:06,stackoverflow.blog,_gauges_unique_month,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:06,2021-09-08 14:15:06,2020-09-08 14:15:06,stackoverflow.blog,_gauges_unique_year,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:17,2020-09-08 14:15:18,2020-09-08 14:15:17,stackoverflow.blog,_gauges_cookie,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:19,2022-09-08 14:15:19,2020-09-08 14:15:19,.twitter.com,guest_id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:20,2020-09-08 20:15:20,2020-09-08 14:15:20,.twitter.com,ct0,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:20,2020-09-09 14:15:20,2020-09-08 14:15:20,twitter.com,_sl,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:20,2020-09-08 17:15:20,2020-09-08 14:15:20,.twitter.com,gt,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:21,2020-09-15 14:15:21,2020-09-08 14:15:21,.twitter.com,external_referer,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:21,2022-09-08 14:15:21,2020-09-08 14:15:21,.twitter.com,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:21,2020-09-09 14:15:21,2020-09-08 14:15:21,.twitter.com,_gid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:15:21,2021-09-08 14:15:21,2020-09-08 14:15:21,.app.link,_s,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-09-08 14:16:18,2022-02-13 21:06:57,2021-02-13 21:37:54,.bbc.com,ckns_explicit,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
