Action,BatchKeyPath,Active,BatchValueName,Dir,Protocol,LPort,RPort,Name,Desc,App
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,IPv6-ICMP,,,"@FirewallAPI.dll,-25069","@FirewallAPI.dll,-25074",
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,IPv6-ICMP,,,"@FirewallAPI.dll,-25075","@FirewallAPI.dll,-25081",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,IPv6-ICMP,,,"@FirewallAPI.dll,-25076","@FirewallAPI.dll,-25081",
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,IPv6-ICMP,,,"@FirewallAPI.dll,-25082","@FirewallAPI.dll,-25088",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,IPv6-ICMP,,,"@FirewallAPI.dll,-25083","@FirewallAPI.dll,-25088",
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,ICMP,,,"@FirewallAPI.dll,-25251","@FirewallAPI.dll,-25257",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,IGMP,,,"@FirewallAPI.dll,-25376","@FirewallAPI.dll,-25382",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,IGMP,,,"@FirewallAPI.dll,-25377","@FirewallAPI.dll,-25382",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,68,67,"@FirewallAPI.dll,-25301","@FirewallAPI.dll,-25303",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,68,67,"@FirewallAPI.dll,-25302","@FirewallAPI.dll,-25303",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,546,547,"@FirewallAPI.dll,-25304","@FirewallAPI.dll,-25306",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,546,547,"@FirewallAPI.dll,-25305","@FirewallAPI.dll,-25306",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,Teredo,,"@FirewallAPI.dll,-25326","@FirewallAPI.dll,-25332",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-25327","@FirewallAPI.dll,-25333",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,TCP,,,"@FirewallAPI.dll,-25426","@FirewallAPI.dll,-25428",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-25427","@FirewallAPI.dll,-25429",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,IPv6,,,"@FirewallAPI.dll,-25351","@FirewallAPI.dll,-25357",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,IPv6,,,"@FirewallAPI.dll,-25352","@FirewallAPI.dll,-25358",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,TCP,,445,"@FirewallAPI.dll,-25401","@FirewallAPI.dll,-25401",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-25403","@FirewallAPI.dll,-25404",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,,53,"@FirewallAPI.dll,-25405","@FirewallAPI.dll,-25406",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-25407","@FirewallAPI.dll,-25408",%SystemRoot%\system32\lsass.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,,,"@FirewallAPI.dll,-37007","@FirewallAPI.dll,-37008",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-37009","@FirewallAPI.dll,-37010",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,TCP,,,"@FirewallAPI.dll,-37003","@FirewallAPI.dll,-37004",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-37005","@FirewallAPI.dll,-37006",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-34502","@FirewallAPI.dll,-34503",%SystemRoot%\system32\vds.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-34504","@FirewallAPI.dll,-34505",%SystemRoot%\system32\vdsldr.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC-EPMap,,"@FirewallAPI.dll,-34506","@FirewallAPI.dll,-34507",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-34502","@FirewallAPI.dll,-34503",%SystemRoot%\system32\vds.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-34504","@FirewallAPI.dll,-34505",%SystemRoot%\system32\vdsldr.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC-EPMap,,"@FirewallAPI.dll,-34506","@FirewallAPI.dll,-34507",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-33253","@FirewallAPI.dll,-33256",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC-EPMap,,"@FirewallAPI.dll,-33257","@FirewallAPI.dll,-33260",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC,,"@FirewallAPI.dll,-33253","@FirewallAPI.dll,-33256",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,RPC-EPMap,,"@FirewallAPI.dll,-33257","@FirewallAPI.dll,-33260",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,,,"@%SystemRoot%\system32\firewallapi.dll,-37303","@%SystemRoot%\system32\firewallapi.dll,-37304",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,UDP,5353,,"@%SystemRoot%\system32\firewallapi.dll,-37305","@%SystemRoot%\system32\firewallapi.dll,-37306",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31023","@FirewallAPI.dll,-31006",%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31024","@FirewallAPI.dll,-31010",%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31025","@FirewallAPI.dll,-31014",%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31003","@FirewallAPI.dll,-31006",%ProgramFiles%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31007","@FirewallAPI.dll,-31010",%ProgramFiles%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31011","@FirewallAPI.dll,-31014",%ProgramFiles%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,2177,,"@FirewallAPI.dll,-31253","@FirewallAPI.dll,-31256",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,2177,"@FirewallAPI.dll,-31257","@FirewallAPI.dll,-31260",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2177,,"@FirewallAPI.dll,-31261","@FirewallAPI.dll,-31264",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,2177,"@FirewallAPI.dll,-31265","@FirewallAPI.dll,-31268",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,10243,,"@FirewallAPI.dll,-31285","@FirewallAPI.dll,-31288",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,10243,"@FirewallAPI.dll,-31289","@FirewallAPI.dll,-31292",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31293","@FirewallAPI.dll,-31296",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31297","@FirewallAPI.dll,-31300",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31301","@FirewallAPI.dll,-31304",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31305","@FirewallAPI.dll,-31308",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31309","@FirewallAPI.dll,-31312",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,,,"@FirewallAPI.dll,-31313","@FirewallAPI.dll,-31316",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31317","@FirewallAPI.dll,-31320",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,2177,,"@FirewallAPI.dll,-31253","@FirewallAPI.dll,-31256",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,2177,"@FirewallAPI.dll,-31257","@FirewallAPI.dll,-31260",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2177,,"@FirewallAPI.dll,-31261","@FirewallAPI.dll,-31264",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,2177,"@FirewallAPI.dll,-31265","@FirewallAPI.dll,-31268",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,1900,,"@FirewallAPI.dll,-31269","@FirewallAPI.dll,-31272",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,1900,"@FirewallAPI.dll,-31273","@FirewallAPI.dll,-31276",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2869,,"@FirewallAPI.dll,-31277","@FirewallAPI.dll,-31280",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31281","@FirewallAPI.dll,-31284",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,10243,,"@FirewallAPI.dll,-31285","@FirewallAPI.dll,-31288",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,10243,"@FirewallAPI.dll,-31289","@FirewallAPI.dll,-31292",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31293","@FirewallAPI.dll,-31296",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31297","@FirewallAPI.dll,-31300",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31301","@FirewallAPI.dll,-31304",%PROGRAMFILES%\Windows Media Player\wmplayer.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,,,"@FirewallAPI.dll,-31305","@FirewallAPI.dll,-31308",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-31309","@FirewallAPI.dll,-31312",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,,,"@FirewallAPI.dll,-31313","@FirewallAPI.dll,-31316",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31317","@FirewallAPI.dll,-31320",%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-31321","@FirewallAPI.dll,-31322",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,10245,,"@FirewallAPI.dll,-31501","@FirewallAPI.dll,-31502",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,5445,,"@FirewallAPI.dll,-28603","@FirewallAPI.dll,-28606",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,3389,,"@FirewallAPI.dll,-28775","@FirewallAPI.dll,-28756",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,3389,,"@FirewallAPI.dll,-28776","@FirewallAPI.dll,-28777",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,,,"@FirewallAPI.dll,-28778","@FirewallAPI.dll,-28779",%SystemRoot%\system32\RdpSa.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,15740,"@FirewallAPI.dll,-30503","@FirewallAPI.dll,-30506",%SystemRoot%\system32\wudfhost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,15740,"@FirewallAPI.dll,-30503","@FirewallAPI.dll,-30506",%SystemRoot%\system32\wudfhost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,1900,,"@FirewallAPI.dll,-30507","@FirewallAPI.dll,-30510",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,1900,"@FirewallAPI.dll,-30511","@FirewallAPI.dll,-30514",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2869,,"@FirewallAPI.dll,-30515","@FirewallAPI.dll,-30518",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,2869,"@FirewallAPI.dll,-30519","@FirewallAPI.dll,-30522",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,2869,"@FirewallAPI.dll,-30523","@FirewallAPI.dll,-30524",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,80,,"@peerdistsh.dll,-10000","@peerdistsh.dll,-11000",SYSTEM
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,80,"@peerdistsh.dll,-10001","@peerdistsh.dll,-11001",SYSTEM
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,3702,,"@peerdistsh.dll,-10002","@peerdistsh.dll,-11002",%systemroot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,3702,"@peerdistsh.dll,-10003","@peerdistsh.dll,-11003",%systemroot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,"80,443",,"@peerdistsh.dll,-10004","@peerdistsh.dll,-11004",SYSTEM
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,"80,443",,"@peerdistsh.dll,-10005","@peerdistsh.dll,-11005",SYSTEM
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,"80,443","@peerdistsh.dll,-10006","@peerdistsh.dll,-11006",SYSTEM
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,1900,,"@FirewallAPI.dll,-30753","@FirewallAPI.dll,-30756",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,1900,"@FirewallAPI.dll,-30757","@FirewallAPI.dll,-30760",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,"554,8554,8555,8556,8557,8558",,"@FirewallAPI.dll,-30761","@FirewallAPI.dll,-30764",%SystemRoot%\ehome\ehshell.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30765","@FirewallAPI.dll,-30768",%SystemRoot%\ehome\ehshell.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,2177,,"@FirewallAPI.dll,-30769","@FirewallAPI.dll,-30772",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,2177,"@FirewallAPI.dll,-30773","@FirewallAPI.dll,-30776",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2177,,"@FirewallAPI.dll,-30777","@FirewallAPI.dll,-30780",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,2177,"@FirewallAPI.dll,-30781","@FirewallAPI.dll,-30784",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,10244,,"@FirewallAPI.dll,-30785","@FirewallAPI.dll,-30788",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,3390,,"@FirewallAPI.dll,-30793","@FirewallAPI.dll,-30796",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,UDP,"7777,7778,7779,7780,7781,5004,5005,50004,50005,50006,50007,50008,50009,50010,50011,50012,50013",,"@FirewallAPI.dll,-30801","@FirewallAPI.dll,-30804",%SystemRoot%\ehome\ehshell.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,,,"@FirewallAPI.dll,-30805","@FirewallAPI.dll,-30808",%SystemRoot%\ehome\ehshell.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30810","@FirewallAPI.dll,-30811",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30812","@FirewallAPI.dll,-30813",%SystemRoot%\ehome\mcx2prov.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,2869,,"@FirewallAPI.dll,-30814","@FirewallAPI.dll,-30815",System
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30816","@FirewallAPI.dll,-30817",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30818","@FirewallAPI.dll,-30819",%SystemRoot%\ehome\mcrmgr.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,UDP,1900,,"@FirewallAPI.dll,-30820","@FirewallAPI.dll,-30821",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,Out,TCP,,,"@FirewallAPI.dll,-30822","@FirewallAPI.dll,-30823",%SystemRoot%\system32\svchost.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,1688,,"@FirewallAPI.dll,-28003","@FirewallAPI.dll,-28006",%SystemRoot%\system32\sppextcomobj.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,FALSE,Multiple,In,TCP,1688,,"@FirewallAPI.dll,-28003","@FirewallAPI.dll,-28006",%SystemRoot%\system32\sppextcomobj.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.ShellExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName},@{Microsoft.Windows.ShellExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName},
